id,x_0,x_1,x_2,x_3
47.0,0.0,0.07800754932717878,0.0040160217626354945,0.0
48.0,0.0,0.0,0.034530137648618085,0.05103478479146424
49.0,0.0,0.029816405277103573,0.07988853032025325,0.01051402869052888
50.0,0.0,0.0,0.0,0.10756668844763596
51.0,0.0,0.046532280149217814,0.0,0.07079345844627903
52.0,0.0,0.06998321989034842,0.0,0.005533776334225736
53.0,0.0,0.0,0.0490612210050708,0.014075926454389685
54.0,0.0,0.0,0.021832262193578877,0.04315084986564884
55.0,0.0,0.007731980461449781,0.06828008958786844,0.0
56.0,0.0,0.0,0.039815771743786255,0.023071597305074847
57.0,0.0,0.02182228357729779,0.0,0.055687467982920597
58.0,0.0,0.19874691865125976,0.0,0.0
59.0,0.0,0.09889712447616102,0.0,0.0163887127820631
60.0,0.0,0.11230515902883019,0.0,0.022291980858838517
61.0,0.0,0.0,0.0405388747378082,0.016254412382068078
62.0,0.0,0.0,0.038644029895479784,0.0
63.0,0.0,0.0,0.04556747162430638,0.012591425512651007
64.0,0.0577169527274197,0.0,0.0,0.03818298217308386
65.0,0.0,0.0,0.09618845556300508,0.0
66.0,0.01656283538169341,0.0,0.0,0.043573977853379124
67.0,0.0,0.0,0.07793067363223281,0.0587592513287533
68.0,0.0004249683423162309,0.032120769233768574,0.0,0.021251394138131693
69.0,0.0,0.0,0.06368849032091778,0.009090803712631181
70.0,0.0,0.02938871814166522,0.023835943950723693,0.03731825117078723
71.0,0.0,0.011355566911768407,0.04011194576811148,0.0
72.0,0.0,0.0,0.05640583635774125,0.05977329146625717
73.0,0.0,0.04324589930461133,0.017895285442666185,0.0
74.0,0.0,0.0,0.059180410645268855,0.0
75.0,0.0,0.03162502733805965,0.0,0.060991765354461255
76.0,0.0,0.00925553404827099,0.05133366655072588,0.0
77.0,0.0,0.04163367340698013,0.0,0.04901784572493685
78.0,0.0,0.0,0.005833677608362383,0.05471690101873161
79.0,0.0,0.1566573316872511,0.0,0.022345947577647324
80.0,0.0,0.0805961623740655,0.010483559017726388,0.029306753613062803
81.0,0.0,0.1141506604400542,0.0,0.20322680164213713
82.0,0.0,0.0,0.03710262595145427,0.05530698558265829
83.0,0.0738875011123374,0.0,0.005833919377593982,0.04215908352929758
84.0,0.0,0.022287714663037892,0.04211025429757732,0.0
85.0,0.0,0.04752521859037433,0.027894223662047593,0.0
86.0,0.0,0.0,0.0073575770592346715,0.02672922719841343
87.0,0.0,0.03783617123260771,0.028998795984827668,0.0
88.0,0.0,0.0,0.08873675633521089,0.08205075537178468
89.0,0.0,0.0,0.04128438312705481,0.012859830041976942
90.0,0.0,0.0,0.023676214546946208,0.03322919228074214
91.0,0.0,0.06131973479271726,0.0,0.04653709329310694
92.0,0.0,0.0,0.0134720289763406,0.0045510759802314255
93.0,0.0,0.0,0.002555902256798636,0.037933127618027196
94.0,0.0,0.07478845767011036,0.0,0.0
95.0,0.0,0.03708060488774588,0.034740759991374104,0.0
96.0,0.006140626092496006,0.0,0.0,0.04520939485466361
97.0,0.0,0.0,0.006979660760729832,0.07399412853281953
98.0,0.0,0.0,0.047112641745771816,0.07761762099155471
99.0,0.0,0.04036389686803386,0.02369626499879062,0.10624208707849073
100.0,0.0,0.037118110120662934,0.0,0.06343920781833985
101.0,0.0,0.0,0.03904445128581777,0.026550558390064198
102.0,0.0,0.0,0.044578599962922745,0.021121844930836867
103.0,0.0,0.056233064308898136,0.01520807736809861,0.0
104.0,0.0,0.0432355976792149,0.0,0.06607190960911948
105.0,0.0,0.0,0.002212432960426787,0.1190469180137303
106.0,0.0,0.0,0.0,0.08242752520659599
107.0,0.0,0.020063489530208287,0.036029261616271825,0.0
108.0,0.0,0.0,0.026755019656586318,0.05680030298480357
109.0,0.0,0.02710605677690859,0.022962659486730118,0.043736918347237995
110.0,0.0,0.0,0.034117380189537215,0.043322644723963945
111.0,0.0,0.0,0.028508938629189465,0.006149510441964539
112.0,0.0,0.0,0.04612860376123836,0.02650217377185893
113.0,0.0,0.05925057542865419,0.0,0.08227345516277433
114.0,0.0,0.002870786890884707,0.0,0.09301383095028574
115.0,0.0,0.0,0.06974133765542284,0.022615517080089062
116.0,0.0,0.03302124275133098,0.0014452850434236166,0.029255607081080673
117.0,0.0,0.0009435846923028029,0.024291354005620984,0.045605940070704835
118.0,0.0,0.01582458905486258,0.0,0.04391878696235345
119.0,0.0,0.0,0.039312719186798066,0.11282017882650405
120.0,0.0,0.032172597981707775,0.027660812244110322,0.017368022232865973
121.0,0.0,0.025200857730912216,0.02454678324672438,0.03895167728675737
122.0,0.0,0.0,0.0,0.07412800852653129
123.0,0.0,0.0,0.012027885894558237,0.014573387336129529
124.0,0.0,0.0753853465119794,0.0,0.002254269596709408
125.0,0.0,0.1388507275769289,0.03208101973271036,0.0
126.0,0.0,0.010906829120369502,0.04463608451859097,0.0
127.0,0.0,0.0,0.003300750014885599,0.09207633150723542
128.0,0.0,0.0,0.072026672210256,0.0
129.0,0.0,0.0,0.0,0.0453551872422431
130.0,0.0,0.0,0.01919487949091877,0.06720689452531062
131.0,0.0,0.016584589842608553,0.014847515664435434,0.0034769227355978586
132.0,0.0,0.04781029239438692,0.0,0.14635434955199061
133.0,0.0,0.0,0.04181473314313427,0.07564556049517053
134.0,0.0,0.10192467177466079,0.0,0.02319030946076449
135.0,0.0,0.0,0.06484698674128819,0.02693165185904287
136.0,0.0,0.0,0.045700216662429134,0.0
137.0,0.0,0.0,0.06711306807229622,0.054174553820071455
138.0,0.0,0.0777620203997129,0.0,0.024004469156687556
139.0,0.0,0.013855419419385631,0.04862336192754587,0.09603648105050301
140.0,0.0,0.0045100312701836206,0.04470889212297723,0.006380077249157512
141.0,0.0,0.0048092835932812125,0.060855272397427294,0.0
142.0,0.0,0.0,0.0,0.045337551751325506
143.0,0.0,0.013921162775031087,0.02953161258747546,0.0
144.0,0.0,0.0,0.03798628378462393,0.030337469993809398
145.0,0.0,0.007230842944399038,0.03293028434411791,0.0
146.0,0.0,0.10916838856073441,0.0,0.0
147.0,0.0,0.05319227925724317,0.01910266811867098,0.12369127053467208
148.0,0.0,0.026550671793961346,0.0,0.034202440283044554
149.0,0.0,0.0,0.0,0.06134492063385354
150.0,0.0,0.0,0.03607033797794218,0.05154278997491174
151.0,0.0,0.0448359740632274,0.0,0.007992273044762268
152.0,0.41508717845500775,0.0,0.18648337890112382,0.0
153.0,0.0,0.0,0.0224773398684052,0.18040272406472518
154.0,0.0,0.033203537384895065,0.042917097703983186,0.0
155.0,0.0,0.01774142308036907,0.02074368962940735,0.0
156.0,0.0,0.01623758656712653,0.0301171502456665,0.012338576827956086
157.0,0.0,0.0021337386692829425,0.08365141626203655,0.0
158.0,0.0,0.014295406014820848,0.02690422073221192,0.0
159.0,0.0,0.03985511261940752,0.0,0.04737385131474372
160.0,0.0,0.0,0.0342192845595745,0.0
161.0,0.0,0.0,0.0,0.06803495578928356
162.0,0.0,0.008539139331293041,0.0,0.05001103119124854
163.0,0.0,0.0,0.04476638661566714,0.07974433015430056
164.0,0.0,0.15092742984160912,0.0,0.057215767267193525
165.0,0.0,0.06834922474230586,0.0,0.0
166.0,0.0,0.0,0.06073753117841722,0.03502045142010181
167.0,0.0,0.044106870946285355,0.01735072380161072,0.08850026044801011
168.0,0.0,0.0,0.0081366895247364,0.06524668306681082
169.0,0.0,0.016521861060115037,0.0,0.06336697206111196
170.0,0.035298801343254714,0.0,0.03877069694404028,0.037566430923602755
171.0,0.3393764631043405,0.4558407415768697,0.0,0.0
172.0,0.0,0.0776902504792344,0.0,0.0
173.0,0.0,0.004689620857674028,0.04246588568877388,0.0
174.0,0.0,0.0,0.022631477439717256,0.022585441457358503
175.0,0.0,0.0,0.05153144885240691,0.0
176.0,0.0,0.0,0.0,0.07497950392313969
177.0,0.0,0.02905935070935266,0.00552474356969662,0.0075831502153241226
178.0,0.0,0.0,0.0,0.04765356632752298
179.0,0.0,0.021131568913391408,0.027471619437826895,0.0
180.0,0.0,0.02554222143269439,0.02424668778628147,0.0
181.0,0.0,0.009662203002989584,0.02904683130309397,0.0
182.0,0.0,0.024304655620342036,0.021509623003027764,0.012205946227768648
183.0,0.0,0.05995623791347167,0.0,0.0
184.0,0.0,0.026426901760614217,0.0,0.11717925562240053
185.0,0.0,0.019986268426702126,0.0467007529718284,0.0
186.0,0.0,0.03862000260863829,0.0,0.045607904600930484
187.0,0.0,0.02058360342263205,0.03891312672610333,0.0
188.0,0.0,0.03759128758344229,0.04337070838812141,0.044421238580289
189.0,0.06055768770796398,0.029858623849446757,0.0,0.02235872758844354
190.0,0.0,0.09249474746585429,0.0,0.0
191.0,0.0,0.0,0.012633300977686574,0.030521870641626866
192.0,0.0,0.07745843037339986,0.0,0.021526805754527503
193.0,0.0,0.008915430127712726,0.027865485589784814,0.0
194.0,0.0,0.0,0.0902071456466867,0.03679869996917177
195.0,0.0,0.01713488330507796,0.0037936589274351657,0.042028497636348326
196.0,0.0,0.0,0.017184603071140784,0.035329932279948184
197.0,0.0,0.0,0.016077946621845026,0.037323803409754934
198.0,0.0,0.05068981343215246,0.07657025958189967,0.17283640317777854
199.0,0.0,0.025116076710768247,0.0,0.0
200.0,0.0,0.023237992292048357,0.002940189684610323,0.01021445580935771
201.0,0.0,0.0788529586292396,0.0,0.0046570568173493155
202.0,0.0,0.060526551431262,0.009290746917907157,0.0
203.0,0.0,0.010153144172687508,0.04492573427078637,0.0
204.0,0.0,0.01697299734636919,0.020946369186122974,0.02327936405792765
205.0,0.0,0.0887779768098287,0.0,0.030536011507844265
206.0,0.0,0.11611245367085038,0.0,0.11887149630369129
207.0,0.0,0.0,0.0010653341069407729,0.06433387516453333
208.0,0.0,0.07333841275557046,0.036444227843934945,0.07424869723369724
209.0,0.0,0.0,0.0,0.07318794525296458
210.0,0.0,0.0,0.06921729666501909,0.031592747435427636
211.0,0.0,0.06768348408000731,0.0,0.06630487329207578
212.0,0.0,0.0,0.0,0.04357649402998967
213.0,0.0,0.065311155764745,0.0,0.07887082949052103
214.0,0.0,0.0,0.02266573355499893,0.05825227983916029
215.0,0.0,0.0,0.04320402465680278,0.06172223300963702
216.0,0.0064091722636471045,0.011725518974602042,0.0,0.0
217.0,0.0,0.2811881924382065,0.0,0.09446792642794287
218.0,0.0,0.024525892537742556,0.0,0.0297770960457641
219.0,0.0,0.18671131747553416,0.020611324112467962,0.05005000921330955
220.0,0.0,0.10333962713903529,0.005756830493928632,0.019719911980114694
221.0,0.0,0.011083973637891662,0.04407060174970136,0.0
222.0,0.0,0.0,0.05066371241195971,0.04608715270731371
223.0,0.0,0.0,0.06553801523723692,0.0
224.0,0.0,0.045199194658567365,0.02353155437514133,0.060017054894144
225.0,0.0,0.0,0.0,0.08079023455850402
226.0,0.0,0.0,0.01489427130419874,0.06652290903001074
227.0,0.0,0.03799398241007256,0.013971851227769512,0.0
228.0,0.0,0.0,0.0,0.05725952560632857
229.0,0.0,0.008840391409931599,0.02375990219039689,0.03610998451306427
230.0,0.0,0.0,0.02690472995288099,0.033023176915957256
231.0,0.0,0.1744931811600207,0.0,0.0
232.0,0.0483538286867375,0.0,0.0,0.029409875902115863
233.0,0.0,0.0,0.04458925445919264,0.047363074022945095
234.0,0.0,0.03268476559379143,0.0372271468543151,0.0
235.0,0.0,0.015429564738332019,0.0,0.005282115470117949
236.0,0.0,0.0,0.01980732097608113,0.016307947319498053
237.0,0.0,0.016544313919160152,0.043041116598161226,0.0
238.0,0.0,0.10879635519044706,0.0,0.02887083963758038
239.0,0.0,0.0,0.03151765637348869,0.009132997295174744
240.0,0.0,0.06364194212805138,0.0,0.012613593390614509
241.0,0.0,0.04748613988842578,0.0038815880624687763,0.02136512022791736
242.0,0.0,0.008697869208327297,0.028575685267439636,0.0
243.0,0.0,0.0,0.04503433160841393,0.016009272977526016
244.0,0.0,0.00969235350968108,0.03170323854703356,0.0
245.0,0.0,0.0,0.0,0.09989416558173876
246.0,0.0,0.08322374734694502,0.0,0.02157263051128199
247.0,0.0,0.0,0.012129449371669774,0.07811148973005752
248.0,0.0,0.07933897770534842,0.0,0.0
249.0,0.0,0.0,0.06236793279016307,0.1025018247759951
250.0,0.0,0.0,0.014188274476238645,0.0468462312168035
251.0,0.0,0.0724015686721504,0.0032585418854907773,0.0
252.0,0.0,0.005758204516164016,0.029200014910982567,0.0
253.0,0.0,0.0,0.0408922668044118,0.0343163976806394
254.0,0.0,0.056820100214487475,0.009682047409914974,0.016875327319581204
255.0,0.0,0.0,0.045825836934103595,0.007222196399674872
256.0,0.0,0.049671142902411855,0.0,0.0786067057284662
257.0,0.0,0.0,0.05569431463719244,0.05977799062873374
258.0,0.0,0.0,0.0,0.06217037166925074
259.0,0.0,0.04694677598148076,0.0,0.22593119031649314
260.0,0.0,0.038436688897821064,0.01581323454535745,0.0
261.0,0.0,0.17485221756872887,0.0,0.03360910125095142
262.0,0.0,0.0,0.05270656213039206,0.0
263.0,0.0,0.0,0.04470462798733262,0.013028645403820056
264.0,0.0,0.0,0.04233283042575343,0.04871978384653422
265.0,0.0,0.0,0.03173290113050174,0.121730822522179
266.0,0.0,0.0,0.0745375767319414,0.005502261418958736
267.0,0.0,0.0,0.04592145335830842,0.050343529341924646
268.0,0.0,0.03896301953984903,0.013795776779400729,0.09161970121218012
269.0,0.0,0.003470154901212106,0.00022027102363985068,0.01649744356640473
270.0,0.0,0.08491261789897558,0.0035084714971788155,0.007829536756910112
271.0,0.0,0.02968843084004927,0.024793521844792433,0.0
272.0,0.0,0.0,0.0736853894943322,0.0
273.0,0.0,0.029008576942021722,0.03574542007606391,0.0
274.0,0.0,0.002108895108429648,0.03530084119757698,0.05544137844902687
275.0,0.0,0.04436928272142241,0.0,0.06804918529792464
276.0,0.0,0.03174149042791605,0.034339809299432075,0.0
277.0,0.0,0.003845828641447736,0.0,0.01803635431049362
278.0,0.0,0.058456632215695706,0.01419880637784656,0.0
279.0,0.0,0.05445163620717743,0.0,0.0021351174476139214
280.0,0.0,0.0,0.029014005670736292,0.05706444781726904
281.0,0.0,0.0,0.04910720999127671,0.0
282.0,0.0,0.031059390150598765,0.03104565954526802,0.0
283.0,0.0,0.0,0.052636451584068454,0.0
284.0,0.0,0.0,0.0631197950601778,0.03500916070226781
285.0,0.028428259999095068,0.0,0.003442926063533568,0.05711718719331935
286.0,0.040280705616042106,0.02489746601256925,0.0,0.0
287.0,0.0,0.0,0.02679854051373077,0.04014405259531727
288.0,0.0,0.0,0.03141583842386649,0.06278050280226628
289.0,0.0,0.008005439127574412,0.0025034133248146057,0.014086656222357203
290.0,0.0,0.0,0.02552048094934831,0.07354315241696734
291.0,0.0,0.054476333650217215,0.036904999149043084,0.0
292.0,0.0,0.027936860242549714,0.0,0.03173374566426343
293.0,0.0,0.01936519827201813,0.04368485591193279,0.016997751905198866
294.0,0.0,0.028747627297495963,0.005288041425823698,0.06273997934680958
295.0,0.0,0.0,0.040967306460391546,0.035069777604965956
296.0,0.0,0.0,0.055560704824093934,0.02466753402899878
297.0,0.0,0.0,0.03239000181006053,0.08498641785471857
298.0,0.007913712242237218,0.0,0.0,0.02761275984027302
299.0,0.0,0.0,0.04797478187988525,0.08647227834054572
300.0,0.0,0.0,0.07883510091324503,0.04049966231117996
301.0,0.0,0.0,0.04425549013426069,0.062434316532748946
302.0,0.0,0.0,0.0016817534113388976,0.11004581985687106
303.0,0.0,0.0,0.0686059106920151,0.022249034308726903
304.0,0.0,0.05227185732621112,0.0,0.0
305.0,0.011052737566323606,0.0,0.0,0.049739991238072594
306.0,0.0,0.02810275763912712,0.0,0.0779726179491375
307.0,0.0,0.0,0.06046807940320331,0.02093321853599338
308.0,0.0,0.012977348681747575,0.006085436860458408,0.0
309.0,0.0,0.0,0.0672267901084604,0.017976806285144486
310.0,0.0,0.0,0.009583757686158776,0.04722459220051369
311.0,0.0,0.03371954694668897,0.05792024929738597,0.0
312.0,0.0,0.0,0.049271456389426954,0.03601838449136982
313.0,0.0,0.08552764410362325,0.0,0.027911279003864538
314.0,0.0,0.0,0.0,0.06295710924528311
315.0,0.0,0.0018942590061029737,0.0,0.04044780849057545
316.0,0.0,0.0,0.023659975511448446,0.05597913508362203
317.0,0.0,0.09271577304075909,0.0,0.06843916676513759
318.0,0.0,0.20564135664855604,0.0,0.09667443616150223
319.0,0.0,0.021767937415532585,0.03626756988464579,0.03911274532458926
320.0,0.0,0.0399805587038802,0.02266574009322762,0.0
321.0,0.0,0.0405198050907774,0.013050240644146964,0.0
322.0,0.0,0.0,0.0,0.05631976628646819
323.0,0.0,0.0,0.04195733488938934,0.050453879959319034
324.0,0.0,0.1101548353236201,0.0,0.0012761992940128748
325.0,0.0,0.04808638216127118,0.0,0.11903868096425808
326.0,0.0,0.0,0.03155962610031312,0.0407288528407783
327.0,0.0,0.12544312799726012,0.0,0.05319361796567694
328.0,0.04319466000482288,0.0,0.0,0.018243566286635076
329.0,0.0,0.05972274413764042,0.0,0.02916458307448458
330.0,0.0,0.029753433710238354,0.02935376708429666,0.0
331.0,0.0,0.08960864761952124,0.0,0.0935739618434573
332.0,0.0,0.0,0.02158790562823015,0.018679810197402908
333.0,0.0,0.0,0.0,0.04556785489785135
334.0,0.0,0.00860956179612088,0.007765235061898849,0.0
335.0,0.0,0.06742571427925882,0.02715967538759065,0.044631836231151266
336.0,0.0,0.08921182171685801,0.0,0.0
337.0,0.0,0.15548488799622587,0.0,0.0
338.0,0.0,0.010990491971804267,0.043325598974251,0.0
339.0,0.0,0.0,0.056002031559036436,0.039413515629064706
340.0,0.0,0.07174041884619482,0.014021840138158617,0.02344625188735152
341.0,0.0,0.0,0.028923172336237098,0.05658856303181109
342.0,0.0,0.08912403910385502,0.0,0.0
343.0,0.0,0.0,0.053578608880557065,0.025402586374972717
344.0,0.0,0.0,0.007700397966256782,0.05645854551142961
345.0,0.0,0.07103780608289359,0.0047590906711717385,0.053055516523799445
346.0,0.0,0.01333794494652116,0.026009282338010285,0.0
347.0,0.0,0.002813357303786656,0.007769667707384508,0.014819019970790197
348.0,0.0,0.0,0.05065573275566538,0.0
349.0,0.0,0.014860554231081216,0.028368237951535397,0.0
350.0,0.0,0.0,0.02139399273097588,0.0464317720468099
351.0,0.0,0.0,0.05632292061094428,0.04321589589163757
352.0,0.0,0.012577385075866065,0.06308269551587012,0.0
353.0,0.0,0.0,0.03625422200139186,0.042080855052974084
354.0,0.0,0.010056303796351638,0.0031005263062196587,0.03237401227061239
355.0,0.0,0.058691171132886764,0.0,0.009152577414931596
356.0,0.0,0.0,0.06833780453925914,0.05026621027096269
357.0,0.0,0.0,0.06431262473684697,0.0009514847252649756
358.0,0.0,0.01374894906031892,0.0289392676944456,0.0
359.0,0.0,0.0,0.022252442730311336,0.035451753433026756
360.0,0.0,0.019957591127411335,0.06809104441523924,0.09648999861050434
361.0,0.0,0.041639713234319455,0.0,0.03422271010557929
362.0,0.024977192999898368,0.039801966650610164,0.021739413942783666,0.0
363.0,0.0,0.023021168756504343,0.06875389369878557,0.024590849513965243
364.0,0.0,0.05067044916708777,0.0,0.02464918933523345
365.0,0.0,0.01136838168750239,0.04344329849578614,0.0
366.0,0.0,0.04627169806293604,0.0323119107662612,0.0
367.0,0.0,0.03768902720871188,0.025455876382595506,0.020963436947972456
368.0,0.0,0.0,0.0035443640636353213,0.04993953015518785
369.0,0.0,0.04720375761949607,0.0,0.011319141270660868
370.0,0.0,0.005532003954856721,0.05621988543629239,0.0008949358968387003
371.0,0.0,0.0,0.09707227734448945,0.09289553770273412
372.0,0.0,0.03422084648682507,0.0,0.00992067093830214
373.0,0.0,0.013313391907706307,0.02853876844583597,0.0
374.0,0.03746852597547136,0.02321718961752146,0.0,0.03470197265843038
375.0,0.0,0.0,0.06025091397131403,0.0
376.0,0.0,0.01645133544631072,0.02762820419620693,0.01696358333365601
377.0,0.0,0.0,0.04552286776084889,0.016195449981012598
378.0,0.0,0.0,0.07874278918302144,0.0
379.0,0.0,0.0,0.03697580087380486,0.018062406123898273
380.0,0.0,0.05051488920961237,0.032015208675530066,0.0
381.0,0.0,0.06632345154460233,0.0,0.1490567226978617
382.0,0.0,0.01835152981330905,0.0,0.0
383.0,0.0,0.012050369406027193,0.05059208738486893,0.026435339910140628
384.0,0.04568047211526675,0.0,0.005362233020438807,0.03335851322659716
385.0,0.0,0.0,0.0,0.05893679168893079
386.0,0.0,0.0,0.0,0.08023872355046648
387.0,0.0,0.0,0.0,0.05757228181262668
388.0,0.0,0.01847696309268586,0.0419575495487895,0.0
389.0,0.0,0.0,0.0,0.05232602809398334
390.0,0.0,0.019190395040204634,0.03810120342284038,0.023237180595207782
391.0,0.0,0.0,0.08869687833877805,0.0
392.0,0.0,0.0,0.09944862112296159,0.022449338427737837
393.0,0.002849337078302396,0.0,0.0,0.03667652091407132
394.0,0.0,0.0,0.06656213482415056,0.05762591585950774
395.0,0.0,0.079732839423237,0.0,0.013310646517877632
396.0,0.0,0.02337365451904018,0.0,0.026063034547698642
397.0,0.0,0.03558032766468303,0.06753289403109389,0.0
398.0,0.0,0.0,0.0,0.06538129129762424
399.0,0.0,0.0,0.053040415724282884,0.0
400.0,0.0,0.048566826157822714,0.0,0.08034007024831262
401.0,0.0,0.08517281928586373,0.006653533130226535,0.030497818320275052
402.0,0.0,0.1598304792201989,0.0,0.032888314170551686
403.0,0.0,0.0,0.03759186328588213,0.033412814852194966
404.0,0.0,0.085567796371409,0.0,0.03199224023442783
405.0,0.0,0.06582900192853888,0.0,0.05081848475286651
406.0,0.0,0.07774023350725051,0.018510335696568368,0.02843275647321363
407.0,0.0,0.017314793489220826,0.0,0.11264351300394872
408.0,0.0,0.007308591298665088,0.04683773489437304,0.0
409.0,0.0,0.0,0.04427169899203541,0.0
410.0,0.0,0.0,0.0,0.12485793179019877
411.0,0.0,0.01952779868124552,0.046358848371015546,0.005678519773171518
412.0,0.0,0.0,0.044954670339013465,0.015271220170347
413.0,0.0,0.01579241815595019,0.003674418571731603,0.0
414.0,0.0,0.08796519597266778,0.029941642598088965,0.10428459674726913
415.0,0.0,0.0,0.0,0.06023899688961005
416.0,0.0,0.045344616386482975,0.0,0.03993596777882039
417.0,0.0,0.02049190536521948,0.023331116145850903,0.0
418.0,0.05773552417927002,0.0,0.009239576291329824,0.03794618066359079
419.0,0.0,0.12091263491357646,0.0,0.10225063955320168
420.0,0.0,0.00689894497874557,0.0,0.0880104495195237
421.0,0.0,0.01242644575962208,0.03980961041680022,0.0
422.0,0.0,0.00811986577118988,0.08364086408907148,0.0
423.0,0.045868569330289724,0.0,0.016546946833413907,0.02823232940627728
424.0,0.0,0.0,0.0,0.05832197481316633
425.0,0.0,0.0,0.07059534216442372,0.0
426.0,0.0,0.015156488489902578,0.015922701459422622,0.04507629234407339
427.0,0.0,0.048386021961014075,0.0,0.03543129501428789
428.0,0.0,0.042266126594831324,0.03800484997190476,0.0
429.0,0.0,0.11945451403813917,0.0,0.02336496296102728
430.0,0.0,0.059731314566381574,0.0,0.029863270496866375
431.0,0.0,0.14305908518236954,0.0,0.13107743017550644
432.0,0.0,0.012541297222196181,0.0049517122385687,0.0
433.0,0.0,0.0,0.0,0.08248300369636925
434.0,0.0,0.06496250022234047,0.0,0.18972549770358935
435.0,0.0,0.0,0.03176979493760611,0.05210838455165107
436.0,0.0,0.07781491292430572,0.0,0.055358459194239734
437.0,0.0,0.010961384585991439,0.05439921998486734,0.048054035204370626
438.0,0.0,0.0,0.02982695412695491,0.047162323575918985
439.0,0.0,0.0,0.04062437398763697,0.08063633606620274
440.0,0.0,0.004022759158538581,0.08047230014012216,0.0
441.0,0.008261972474549774,0.0,0.0,0.047180208650686596
442.0,0.0,0.0,0.07546122411789936,0.0
443.0,0.0,0.08633455009840864,0.0,0.011604354892924258
444.0,0.0,0.08036767209692783,0.0,0.07946636632194623
445.0,0.0,0.08609481966268161,0.0,0.03167353616256693
446.0,0.0,0.0,0.012495863353764618,0.04715627375886712
447.0,0.0,0.0,0.03531397720271629,0.0
448.0,0.0,0.0353653425903323,0.010344581205057305,0.1263799850801277
449.0,0.0,0.0,0.027098750636569906,0.07388184469507808
450.0,0.0,0.0330913830202365,0.04873163783938149,0.026366461040619796
451.0,0.0,0.0,0.03738591841597883,0.017421964265500234
452.0,0.0,0.0,0.012202153086073468,0.05781212809513322
453.0,0.0270715201716338,0.0,0.0,0.08004553708834347
454.0,0.0,0.0,0.0,0.04918162412687445
455.0,0.0,0.0,0.0519893778787142,0.0
456.0,0.0,0.0,0.040312845845999555,0.0
457.0,0.0,0.046599788621412834,0.0,0.01195241613892431
458.0,0.0,0.0,0.0,0.12899864135047784
459.0,0.0,0.0,0.10389930754143795,0.0
460.0,0.0,0.0,0.013494828367447264,0.012357061864940755
461.0,0.0,0.0,0.018888370001023187,0.07297347247209172
462.0,0.0,0.0,0.0403823428723249,0.0038019503075133938
463.0,0.0,0.024614767246594223,0.03641212855686478,0.0
